First Name,Last Name,Gender,Email,Hire Date,Salary,IsActive,HourlyRate,Marital Status,Street,City,State,ZIP Code
Kristi,Conner,Female,dustinolsen@example.com,2018-09-25,11392,TRUE,123,Married,229 Olive St,Des Moines,IA,35268
Derrick,Dennis,Female,mariah77@example.com,1989-01-06,13809,FALSE,145,Married,653 Beech St,Charleston,WV,32017
Tommy,Suarez,Male,cjacobs@example.com,1988-09-16,10660,TRUE,49,Single,312 Elm St,Olympia,WA,63204
Angel,Ware,Male,houstonjeanette@example.com,2022-01-10,10308,TRUE,132,Single,400 Umbrella St,Annapolis,MD,95507
Raven,Warner,Female,barryboone@example.net,1991-03-03,3216,TRUE,161,Single,567 Wisteria St,Austin,TX,43487
Isabel,Anthony,Male,masonsutton@example.com,2003-09-22,5006,TRUE,116,Divorced,226 Tamarack St,Olympia,WA,22085
Sherri,Webster,Female,daryl81@example.org,1995-09-04,1884,FALSE,65,Married,383 Pecan St,Cheyenne,WY,61493
Tommy,Campos,Female,dixonedward@example.com,2021-09-23,9458,TRUE,38,Divorced,756 Birch St,Baton Rouge,LA,99947
Jorge,Madden,Female,jillianjordan@example.com,1986-07-23,10316,TRUE,185,Single,134 Olive St,Lansing,MI,91327
Ernest,Welch,Male,nherring@example.org,2022-04-18,9812,TRUE,197,Single,841 Cherry St,Phoenix,AZ,21143
Jennifer,Choi,Male,melendezanne@example.net,1991-08-31,13447,TRUE,117,Divorced,203 Tupelo St,Annapolis,MD,21636
Max,Graves,Male,annette14@example.org,2004-10-01,1681,FALSE,57,Divorced,162 Plum St,Concord,NH,28028
Erin,Reeves,Female,judywashington@example.org,2008-10-30,4472,FALSE,92,Single,126 Holly St,Providence,RI,16310
Gabriella,Fuller,Male,pam94@example.org,2018-04-21,10866,FALSE,139,Divorced,545 Hemlock St,Lansing,MI,79611
Tracey,Armstrong,Female,mathewayala@example.com,1997-12-11,5627,FALSE,56,Divorced,728 Zelkova St,Austin,TX,63659
Debbie,Barron,Female,kelli44@example.com,1980-05-22,8434,FALSE,67,Married,167 Linden St,Richmond,VA,24083
Fernando,Schmitt,Male,watersvictor@example.org,2018-04-21,7246,FALSE,189,Divorced,945 Linden St,Salem,OR,83217
Joanne,Bean,Male,gmcfarland@example.net,2015-06-06,12061,TRUE,37,Married,337 Palm St,Little Rock,AR,42087
Stacy,Pennington,Male,lucasyesenia@example.org,2022-03-04,6552,FALSE,185,Single,440 Pear St,Madison,WI,44769
Sandy,Singh,Female,henry17@example.net,2023-11-06,8944,FALSE,48,Divorced,524 Plum St,Little Rock,AR,11134
Ana,Cervantes,Male,maureen67@example.net,2017-08-06,4219,TRUE,172,Divorced,427 Sequoia St,Concord,NH,23620
Eduardo,Barry,Male,grantortega@example.net,2002-02-17,5912,TRUE,154,Single,294 Hemlock St,Bismarck,ND,72686
Kayla,Daniel,Male,tammy16@example.org,1985-11-19,4566,TRUE,173,Single,347 Wisteria St,Salt Lake City,UT,43120
Erin,Spears,Female,churchlacey@example.com,1986-08-18,7922,FALSE,94,Single,465 Pecan St,Nashville,TN,60030
Paul,Tran,Female,jwade@example.net,2009-06-06,6784,FALSE,34,Divorced,335 Ash St,Denver,CO,43809
Jillian,Berry,Male,xavier01@example.net,2021-09-26,5075,FALSE,103,Single,296 Maple St,St. Paul,MN,67655
Jo,Fisher,Female,dalton50@example.com,1985-09-11,2156,FALSE,69,Married,623 Dogwood St,Columbia,SC,13966
Paul,Jefferson,Male,bentondestiny@example.org,2015-08-03,6588,TRUE,142,Divorced,874 Pear St,Trenton,NJ,69978
Beverly,Sims,Male,dphillips@example.com,2006-07-30,3166,TRUE,153,Single,885 Palm St,Providence,RI,40264
Victoria,Knapp,Female,jermaineoneal@example.com,1985-04-23,9542,FALSE,134,Divorced,817 Banyan St,Springfield,IL,22510
Connie,Gibson,Male,madisonwang@example.org,1984-05-08,13068,TRUE,158,Married,823 Bamboo St,Bismarck,ND,74123
Heidi,Keith,Female,tamara64@example.net,2002-04-26,6196,FALSE,66,Single,708 Spruce St,Madison,WI,71544
Shawna,Ray,Male,fred09@example.com,2013-09-29,13036,FALSE,68,Divorced,882 Poplar St,Montgomery,AL,69306
Erik,Cooke,Female,vegajoy@example.com,2004-03-05,1754,FALSE,54,Divorced,953 Dogwood St,Hartford,CT,96054
Mikayla,Pineda,Female,ericmcguire@example.com,1984-10-21,5255,TRUE,184,Single,937 Cypress St,Harrisburg,PA,83830
Eddie,Hampton,Female,ywhite@example.com,1983-08-18,12963,TRUE,175,Married,139 Banyan St,Charleston,WV,41375
Danny,Mcdonald,Female,nsanders@example.net,1992-01-17,8275,TRUE,191,Single,126 Palm St,Phoenix,AZ,17797
Maureen,Wallace,Female,shepherdkerri@example.org,1982-10-06,13250,FALSE,87,Married,214 Walnut St,Cheyenne,WY,70428
Mario,Hubbard,Male,marcus29@example.net,2021-04-14,7935,FALSE,141,Married,752 Chestnut St,Little Rock,AR,35658
Heather,Hines,Male,patrickrogers@example.net,2006-04-05,8844,TRUE,199,Single,547 Palm St,Providence,RI,29275
Jimmy,Dillon,Male,yvonnecaldwell@example.net,1983-06-17,7144,FALSE,151,Divorced,334 Pecan St,Trenton,NJ,84718
Kathryn,Joyce,Female,tsmall@example.net,2015-06-12,7962,TRUE,53,Single,128 Pine St,Baton Rouge,LA,17355
Eric,Grimes,Female,ericchristian@example.com,2016-08-06,4416,FALSE,94,Single,488 Elm St,Lincoln,NE,32730
Micheal,Snow,Male,jasmin29@example.com,2016-06-24,4212,FALSE,39,Single,830 Walnut St,Albany,NY,19838
Isabel,Mullins,Female,mindywhitaker@example.org,1997-12-22,3679,FALSE,84,Single,169 Hemlock St,Pierre,SD,97118
Allen,Vazquez,Female,kristina37@example.net,2012-01-16,11784,FALSE,141,Divorced,193 Tupelo St,St. Paul,MN,70618
Monique,Dean,Female,vdonovan@example.com,2018-05-29,11188,TRUE,38,Married,429 Dogwood St,Austin,TX,76581
Manuel,Dunn,Male,heather31@example.com,1997-01-04,7648,TRUE,40,Single,206 Olive St,Santa Fe,NM,24548
Glen,Castaneda,Female,sylvia79@example.net,1990-10-19,1441,FALSE,82,Married,285 Sycamore St,Santa Fe,NM,88875
Marie,Moore,Male,gabrielvang@example.org,2021-10-07,1241,FALSE,173,Married,210 Tupelo St,Columbus,OH,97915
Jeffrey,Snow,Female,woodpaul@example.net,1988-06-09,5064,TRUE,137,Married,510 Sycamore St,Juneau,AK,34767
Jenny,Osborn,Female,elijahjuarez@example.net,2019-10-27,6538,TRUE,112,Married,876 Pine St,Albany,NY,35006
Dale,Bryant,Female,jesusfleming@example.org,2017-05-03,2000,TRUE,37,Divorced,731 Fir St,Columbus,OH,15727
Shelia,Montoya,Female,genefranco@example.org,1982-10-04,10395,TRUE,117,Single,263 Yew St,Phoenix,AZ,11854
Tamara,Estrada,Male,bestmaurice@example.net,2004-12-01,4871,TRUE,157,Divorced,228 Wisteria St,Madison,WI,19996
Jose,Cabrera,Female,ntownsend@example.net,2009-01-11,1870,TRUE,90,Married,714 Poplar St,Frankfort,KY,54002
Dylan,Santos,Female,bridgesevelyn@example.org,2005-12-31,1866,FALSE,197,Married,481 Palm St,Providence,RI,76688
Daisy,Rios,Female,vlester@example.net,1990-05-09,2267,FALSE,132,Single,308 Cedar St,Annapolis,MD,40162
Geoffrey,Chan,Male,carly90@example.org,2004-06-18,10216,TRUE,138,Single,533 Sequoia St,Pierre,SD,24275
Dean,Deleon,Male,mrobbins@example.com,1997-08-01,4823,TRUE,139,Single,689 Teak St,Boise,ID,25602
Helen,Estes,Male,logan63@example.org,2017-02-07,4548,TRUE,68,Divorced,542 Cypress St,Atlanta,GA,22228
Jake,Michael,Female,trevoryoung@example.com,1986-01-03,9901,FALSE,128,Divorced,545 Hemlock St,Des Moines,IA,37042
Reginald,Burnett,Male,wvaldez@example.org,1992-11-23,13637,TRUE,78,Married,979 Yew St,Lincoln,NE,20430
Blake,Boyle,Female,jerome10@example.com,1991-05-24,4014,TRUE,176,Divorced,160 Dogwood St,Atlanta,GA,59844
Dakota,Lee,Female,gmartin@example.com,1990-02-07,11090,FALSE,85,Single,872 Pine St,Denver,CO,89796
Jose,Michael,Male,jason64@example.com,2021-01-08,1357,TRUE,72,Married,805 Bamboo St,Lansing,MI,52521
Andrew,Mayo,Female,qbeck@example.com,1996-11-04,4524,FALSE,181,Divorced,266 Zelkova St,Tallahassee,FL,24501
Carly,Johnson,Female,mckinneymelinda@example.org,1992-08-17,4612,TRUE,184,Single,561 Beech St,Santa Fe,NM,33005
Jeffery,Hayden,Female,pinedavincent@example.org,2022-01-10,2551,FALSE,87,Divorced,379 Tamarack St,Boston,MA,38116
Gerald,Freeman,Male,ldelacruz@example.org,2008-09-17,12356,FALSE,149,Divorced,899 Katsura St,Springfield,IL,15945
Mariah,Paul,Female,erichards@example.com,2009-02-17,8479,FALSE,112,Single,481 Rosewood St,Denver,CO,34447
Anna,Silva,Male,wigginstracey@example.org,1980-09-14,1626,TRUE,59,Married,668 Plum St,St. Paul,MN,22296
Joseph,Shepherd,Male,eroth@example.net,1987-09-14,10750,TRUE,45,Single,447 Redwood St,Columbus,OH,67475
Nina,Bolton,Female,joannaodom@example.org,2013-01-02,5714,TRUE,125,Married,655 Rosewood St,Concord,NH,17383
Earl,Griffith,Male,haascarrie@example.org,1984-03-21,1731,FALSE,184,Married,493 Ash St,Tallahassee,FL,34686
Hannah,Rasmussen,Female,marcsmall@example.com,2008-03-23,12808,FALSE,190,Single,678 Cedar St,Columbia,SC,59017
Grace,Fox,Male,lhurst@example.org,1984-07-24,12407,FALSE,161,Single,396 Teak St,Tallahassee,FL,80626
Bethany,Benjamin,Female,stacieortiz@example.net,1992-01-27,6622,TRUE,106,Single,381 Dogwood St,Helena,MT,66580
Jack,Vega,Female,kruegerpeggy@example.net,1981-01-22,2920,FALSE,188,Divorced,710 Larch St,Honolulu,HI,84745
Janet,Browning,Female,eavila@example.org,1992-11-14,13922,TRUE,191,Married,844 Mimosa St,Oklahoma City,OK,94971
Jermaine,Carlson,Male,ewilliamson@example.com,1992-05-13,5416,TRUE,143,Married,233 Magnolia St,Springfield,IL,45785
Alyssa,Nolan,Male,nicolas00@example.com,1986-12-23,1571,TRUE,158,Divorced,392 Elm St,Oklahoma City,OK,25493
Elizabeth,Wallace,Male,miakeller@example.net,1983-09-19,10954,FALSE,152,Married,174 Linden St,Little Rock,AR,23966
Isabella,Underwood,Male,toni80@example.org,2000-05-26,10055,FALSE,75,Married,205 Palm St,Little Rock,AR,42237
Gordon,Page,Male,norma20@example.net,2021-05-04,5547,FALSE,76,Single,660 Poplar St,Columbus,OH,31320
Lonnie,Brown,Male,kimvargas@example.org,2015-12-06,11802,FALSE,128,Single,366 Sequoia St,Albany,NY,77788
Martha,Daniels,Female,tammiesaunders@example.net,2003-03-01,1299,FALSE,109,Divorced,990 Mahogany St,Phoenix,AZ,61463
Samantha,Leach,Male,sotoneil@example.net,1995-03-31,9152,FALSE,101,Married,882 Alder St,Boston,MA,71385
Norma,Bentley,Female,zweeks@example.org,1986-05-31,11763,TRUE,126,Married,275 Umbrella St,Columbia,SC,65208
Donald,Bass,Male,fmunoz@example.com,1984-12-13,5742,FALSE,31,Divorced,525 Hickory St,Lincoln,NE,98280
Joyce,Wells,Male,dfrye@example.com,2010-04-30,3757,FALSE,91,Single,494 Umbrella St,Boise,ID,26398
Gabriella,Mays,Female,drew42@example.net,2013-01-09,6934,FALSE,152,Single,341 Tupelo St,Olympia,WA,70301
Jon,Allen,Male,haydennicholas@example.org,2019-10-11,9702,TRUE,118,Divorced,368 Sequoia St,Providence,RI,87666
Kirk,Sherman,Female,ellenmathis@example.com,1993-02-04,10070,TRUE,126,Divorced,358 Banyan St,Frankfort,KY,37131
Cassandra,Burke,Female,iaustin@example.org,1994-11-27,6343,FALSE,152,Single,939 Palm St,Columbus,OH,45418
Perry,Chavez,Female,staffordmckenzie@example.org,2021-03-06,6494,TRUE,184,Single,767 Elder St,Olympia,WA,44110
Connie,Shields,Female,gpayne@example.org,1980-07-17,2493,FALSE,193,Single,710 Pine St,Denver,CO,11443
Candace,Hogan,Female,burtonpatty@example.org,2006-01-18,5758,FALSE,194,Single,626 Olive St,Phoenix,AZ,41300
Regina,Stein,Male,kellyperry@example.org,1996-07-18,3120,FALSE,99,Divorced,166 Willow St,Little Rock,AR,46633
Joseph,Gilbert,Female,jerry52@example.net,2019-11-08,7974,FALSE,195,Single,115 Umbrella St,Cheyenne,WY,95247
Gabriella,Wolf,Male,stokessusan@example.com,1991-04-30,1985,FALSE,124,Single,539 Rosewood St,Carson City,NV,54555
Calvin,Potts,Female,baileyrios@example.org,2022-02-10,4298,TRUE,43,Divorced,319 Cedar St,Tallahassee,FL,96408
Alex,Gray,Female,karenhess@example.org,2022-07-12,4337,FALSE,124,Married,319 Birch St,Jefferson City,MO,57861
Chelsey,Christian,Male,john90@example.org,2022-01-21,13926,FALSE,81,Married,970 Spruce St,Montgomery,AL,31317
Raven,Rollins,Male,gilllaura@example.com,2021-09-06,8992,FALSE,55,Single,610 Fir St,Juneau,AK,39251
Lee,Holder,Female,simmonslatasha@example.net,1993-11-25,4621,FALSE,63,Married,541 Tamarack St,Pierre,SD,32055
Gabriella,House,Female,jennaandrade@example.net,2008-02-25,3607,TRUE,102,Divorced,852 Wisteria St,Honolulu,HI,30867
Bob,Lambert,Male,lmay@example.com,2008-08-12,12625,TRUE,32,Divorced,584 Bamboo St,Columbia,SC,96450
Kelsey,Fitzpatrick,Female,tanner59@example.com,2022-11-14,4523,FALSE,82,Divorced,976 Pecan St,Des Moines,IA,31820
Kiara,Gordon,Female,jeffersonedwin@example.com,1985-12-13,3170,FALSE,113,Married,282 Palm St,Salt Lake City,UT,22450
Tricia,Black,Female,robertsonjimmy@example.net,1994-05-26,13820,FALSE,137,Married,575 Pecan St,Carson City,NV,84635
Tabitha,French,Female,mcphersonronald@example.net,1981-03-08,9442,TRUE,129,Single,847 Zelkova St,Jackson,MS,65322
Chelsey,Rowe,Female,howardcheyenne@example.net,1996-03-12,5562,TRUE,45,Single,450 Alder St,Bismarck,ND,81285
Jeanette,Vincent,Male,goodmanrose@example.org,1997-08-23,5226,FALSE,158,Married,702 Chestnut St,Santa Fe,NM,18155
Tanya,Vaughn,Male,wilkinsmarvin@example.net,2014-08-02,2050,TRUE,116,Divorced,769 Rosewood St,Frankfort,KY,32261
Gabrielle,Cook,Male,ruizcraig@example.org,1996-05-04,12189,TRUE,145,Divorced,212 Fir St,Cheyenne,WY,15644
Elaine,Johnston,Female,clarkdwayne@example.org,2015-01-12,4818,FALSE,49,Married,921 Sycamore St,Madison,WI,27350
Tasha,Curtis,Male,penny79@example.net,2021-08-11,4897,TRUE,95,Divorced,674 Alder St,Des Moines,IA,25517
Molly,Velasquez,Male,dorothydavenport@example.com,2008-11-29,1667,FALSE,174,Married,916 Teak St,Nashville,TN,51357
Victoria,Rowland,Male,annettegarza@example.net,2005-08-02,7205,TRUE,79,Married,673 Redwood St,Madison,WI,21957
Yvonne,Webb,Female,rachel93@example.org,1987-11-27,12457,FALSE,177,Single,932 Walnut St,Salem,OR,25399
Elaine,Freeman,Male,afreeman@example.org,1999-03-31,3423,TRUE,136,Divorced,441 Mahogany St,Pierre,SD,82598
Jillian,Sanchez,Female,hayesariana@example.org,1991-01-26,13111,FALSE,160,Divorced,674 Zelkova St,Little Rock,AR,47167
Bonnie,Sandoval,Female,jponce@example.com,1986-02-21,2630,FALSE,47,Single,347 Olive St,Dover,DE,32817
Clarence,Blackwell,Male,darius29@example.org,1991-02-01,10961,FALSE,64,Single,577 Poplar St,Denver,CO,64965
Hunter,Adams,Female,kelleyduane@example.net,2018-10-12,12570,FALSE,35,Divorced,357 Wisteria St,Honolulu,HI,78490
Nina,Stevenson,Female,hmedina@example.com,2003-04-18,13239,TRUE,182,Divorced,813 Elder St,Boise,ID,74938
Earl,Henry,Male,marymcfarland@example.com,2006-08-24,13825,FALSE,40,Divorced,146 Elm St,Concord,NH,35540
Heather,Madden,Female,smathews@example.com,1985-06-19,2767,TRUE,64,Married,242 Magnolia St,Madison,WI,65010
Shelley,Terrell,Female,theodorefrye@example.org,2006-07-26,12016,FALSE,72,Single,290 Willow St,Nashville,TN,48397
Dwayne,Holden,Male,terrence54@example.net,1989-03-02,2012,TRUE,168,Single,721 Linden St,Jefferson City,MO,11581
Edgar,Avery,Female,spearsedward@example.com,1984-06-25,10061,TRUE,77,Divorced,735 Tamarack St,Austin,TX,84014
Jean,Brock,Female,amandabeltran@example.org,1984-09-23,12806,TRUE,59,Married,793 Sequoia St,Lansing,MI,83336
Kristi,Hicks,Male,vincent00@example.org,1983-04-25,10863,TRUE,188,Divorced,866 Sycamore St,Des Moines,IA,92279
Jordan,Pratt,Female,matthewblevins@example.org,2013-06-10,7709,TRUE,150,Divorced,765 Viburnum St,St. Paul,MN,22913
Jillian,Robinson,Female,velazquezjulian@example.net,1993-05-21,3225,TRUE,47,Divorced,197 Fir St,Lincoln,NE,84936
Sheena,Blankenship,Female,zreed@example.net,2006-04-06,1316,FALSE,195,Single,400 Maple St,Olympia,WA,86076
Eduardo,Marsh,Male,salinasterrence@example.com,1984-10-06,8526,TRUE,34,Divorced,777 Alder St,Lincoln,NE,12445
Dennis,Leblanc,Female,tylergill@example.net,1990-11-21,5126,FALSE,79,Divorced,894 Tamarack St,Harrisburg,PA,89388
Brittney,Mason,Male,richard79@example.org,2010-01-24,9624,FALSE,117,Divorced,826 Magnolia St,Dover,DE,70660
Jonathon,Wilkins,Male,andreashah@example.org,1989-11-09,10862,FALSE,120,Divorced,239 Bamboo St,Santa Fe,NM,40709
Miguel,Clay,Male,ibrewer@example.com,2016-02-04,10381,FALSE,73,Divorced,879 Oak St,Olympia,WA,68422
Colleen,Delacruz,Male,dennis29@example.org,2002-11-30,3298,TRUE,199,Single,310 Poplar St,Lincoln,NE,36976
Rickey,Gentry,Female,gallowayeduardo@example.com,2005-02-27,3696,TRUE,148,Married,629 Elm St,Salt Lake City,UT,65124
Deanna,Mcdonald,Female,sally77@example.net,2018-02-19,6581,TRUE,145,Single,468 Ash St,Dover,DE,37528
Bianca,Huynh,Female,acurtis@example.com,2004-11-15,11496,FALSE,169,Divorced,563 Larch St,Frankfort,KY,85421
Gwendolyn,Pennington,Female,kayla69@example.org,1992-05-01,7056,TRUE,90,Married,521 Yew St,Helena,MT,44047
Glenda,Mullen,Male,aprilpugh@example.org,1995-02-02,11673,TRUE,189,Single,333 Pine St,Springfield,IL,99783
Lindsey,Branch,Female,lglass@example.org,1984-02-09,12265,FALSE,58,Single,455 Sumac St,Trenton,NJ,70313
Joel,Yu,Male,sherri33@example.org,2014-05-25,6343,TRUE,98,Single,754 Holly St,Carson City,NV,22855
Charlotte,Mcgee,Male,bwebster@example.org,1997-06-10,12167,TRUE,154,Married,781 Olive St,Oklahoma City,OK,31990
Colton,Decker,Female,april84@example.org,2005-10-23,10009,TRUE,149,Divorced,291 Tupelo St,Carson City,NV,42535
Jordan,Small,Female,rosaleswhitney@example.net,2015-01-31,4581,TRUE,196,Married,993 Juniper St,Topeka,KS,66508
Curtis,Mccall,Male,paula34@example.com,1982-08-06,2484,TRUE,100,Married,470 Willow St,Salem,OR,52234
Carl,Olson,Male,bridgesricky@example.com,2017-02-22,5990,TRUE,60,Single,395 Dogwood St,Cheyenne,WY,34047
Aimee,Reid,Male,ocarroll@example.com,1996-11-16,12217,FALSE,32,Married,938 Fir St,Atlanta,GA,79872
Drew,Blankenship,Female,mckenziedamon@example.net,2016-05-26,8601,TRUE,177,Divorced,612 Beech St,Columbus,OH,49735
Russell,Singleton,Female,caleb01@example.com,2021-10-13,12776,TRUE,108,Married,726 Umbrella St,Honolulu,HI,15884
Karl,Winters,Male,jamiearias@example.org,1990-09-13,4945,TRUE,142,Married,608 Hemlock St,Santa Fe,NM,71166
Marc,Vasquez,Male,luis95@example.org,2000-02-06,7845,FALSE,40,Divorced,743 Willow St,Boston,MA,54684
Karina,Rivera,Female,reginaldtate@example.com,2022-10-17,12561,TRUE,56,Married,144 Zelkova St,Des Moines,IA,48632
Hannah,Ortiz,Male,dariusturner@example.net,1979-03-03,11867,TRUE,43,Married,954 Rosewood St,Santa Fe,NM,32540
Lydia,Hodge,Female,kevin02@example.com,2007-04-05,13328,TRUE,104,Single,420 Sequoia St,Des Moines,IA,62595
Jared,Trevino,Female,lambspencer@example.com,2005-10-25,8369,TRUE,37,Divorced,154 Rosewood St,Lincoln,NE,50156
Gabriella,Beck,Male,paulcraig@example.com,2001-07-24,6617,FALSE,166,Divorced,774 Cypress St,Honolulu,HI,61208
Hayley,Glover,Female,jaime90@example.com,2002-12-17,5295,TRUE,154,Single,520 Cedar St,Montpelier,VT,68547
Patrick,Hooper,Male,herbert42@example.org,1989-05-25,6689,FALSE,163,Divorced,600 Teak St,Dover,DE,39379
Neil,Melendez,Female,lowecharlotte@example.com,2009-09-08,4021,FALSE,80,Single,149 Mahogany St,Harrisburg,PA,36264
Makayla,Miranda,Male,kimberly18@example.net,2001-04-15,13878,TRUE,140,Divorced,324 Larch St,Providence,RI,87817
Victoria,Mcgee,Male,austintanya@example.com,2003-01-31,12277,TRUE,33,Single,699 Bamboo St,Jefferson City,MO,98712
Natasha,Swanson,Male,amorrison@example.org,2019-08-18,4682,FALSE,173,Married,514 Quince St,Indianapolis,IN,60629
Meghan,Greer,Female,marc17@example.com,2001-03-22,11480,FALSE,139,Divorced,971 Zelkova St,Atlanta,GA,59248
Yvonne,Mckinney,Female,downsjeffrey@example.net,2014-07-24,2604,FALSE,35,Single,936 Dogwood St,Juneau,AK,22987
Colin,Mooney,Female,charlotte37@example.org,2009-07-13,6884,FALSE,65,Single,676 Redwood St,Springfield,IL,78612
Rick,Rivera,Female,levybruce@example.net,2011-08-14,4086,FALSE,178,Divorced,133 Dogwood St,Helena,MT,27022
Danielle,Fischer,Male,tlove@example.com,2011-12-17,12348,FALSE,30,Divorced,412 Bamboo St,Jackson,MS,75475
Angel,Gonzales,Male,ypetty@example.com,1995-05-06,10257,FALSE,119,Married,644 Bamboo St,Santa Fe,NM,10683
Adrienne,Hodges,Female,lyonsrandy@example.net,2015-06-03,9259,TRUE,185,Divorced,261 Wisteria St,Carson City,NV,17202
Peggy,Payne,Female,hughesshaun@example.net,2001-03-02,10326,FALSE,132,Married,662 Pear St,Annapolis,MD,76672
Christina,Dixon,Female,zbaldwin@example.com,2000-07-09,8232,TRUE,73,Divorced,458 Palm St,Cheyenne,WY,49169
Darin,Norton,Female,christieadkins@example.net,2020-06-24,3669,TRUE,32,Married,561 Rosewood St,Cheyenne,WY,21475
Manuel,Alvarez,Female,ybryant@example.org,1983-12-27,4562,TRUE,47,Married,910 Elder St,Oklahoma City,OK,48649
Sierra,Durham,Male,betty16@example.org,1993-01-31,4726,TRUE,193,Single,208 Fir St,Nashville,TN,54032
Robert,Cantrell,Female,latoya24@example.org,1987-05-04,9876,TRUE,90,Divorced,889 Fir St,Oklahoma City,OK,50639
Tracey,Camacho,Male,swyatt@example.com,2022-09-25,12584,FALSE,200,Married,325 Willow St,Santa Fe,NM,79228
Greg,Hamilton,Male,ricardo50@example.net,1984-02-28,6002,FALSE,90,Single,253 Umbrella St,Atlanta,GA,92755
Norman,Collier,Male,ralphellis@example.org,2018-10-18,8288,FALSE,192,Single,700 Pine St,Dover,DE,49392
Mercedes,Farmer,Male,bhoffman@example.com,1981-04-23,13876,TRUE,144,Single,807 Dogwood St,Olympia,WA,52272
Raven,Pugh,Male,sylviaacevedo@example.net,1981-03-14,10656,TRUE,47,Divorced,161 Viburnum St,Boston,MA,17345
Jo,Cooke,Female,wattsjerome@example.com,1993-04-27,7886,TRUE,82,Divorced,876 Umbrella St,Madison,WI,71990
